FeatureID,Taxon,Confidence
ASV_2138,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum,0.787
ASV_2139,Bacteria;Proteobacteria,0.838
ASV_2140,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,0.941
ASV_2141,Bacteria,1.000
ASV_2142,Bacteria;Planctomycetes;Phycisphaerae;CCM11a;uncultured Planctomycetales bacterium,0.987
ASV_2143,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41,0.989
ASV_2144,Bacteria,0.989
ASV_2145,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_2146,Bacteria;Proteobacteria;Gammaproteobacteria,0.999
ASV_2147,Bacteria;Proteobacteria;Alphaproteobacteria,0.995
ASV_2148,Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;uncultured;uncultured bacterium,0.949
ASV_2149,Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;uncultured bacterium,0.832
ASV_2150,Bacteria,1.000
ASV_2151,Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b,0.999
ASV_2152,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinovum;Marinovum sp. YP194,0.987
ASV_2153,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium,0.804
ASV_2154,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_2155,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured,0.956
ASV_2156,Bacteria;Bacteroidetes;Bacteroidia,0.934
ASV_2157,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_2158,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.998
ASV_2159,Bacteria;Proteobacteria;Alphaproteobacteria,0.993
ASV_2160,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Reinekea,0.940
ASV_2161,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;uncultured;uncultured Owenweeksia sp.,0.814
ASV_2162,Unassigned,0.839
ASV_2163,Bacteria;Proteobacteria;Gammaproteobacteria,0.896
ASV_2164,Bacteria;Proteobacteria;Gammaproteobacteria,0.851
ASV_2165,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia,0.861
ASV_2166,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,1.000
ASV_2167,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,1.000
ASV_2168,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae,0.928
ASV_2169,Bacteria,0.831
ASV_2170,Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group,1.000
ASV_2171,Bacteria;Proteobacteria;Alphaproteobacteria,0.799
ASV_2172,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus,0.893
ASV_2173,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,1.000
ASV_2174,Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured marine bacterium,0.705
ASV_2175,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium,0.989
ASV_2176,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02,0.979
ASV_2177,Bacteria;Proteobacteria;Gammaproteobacteria,0.999
ASV_2178,Bacteria;Proteobacteria;Gammaproteobacteria;EC3;uncultured bacterium,0.937
ASV_2179,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria,0.998
ASV_2180,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Salinihabitans;Salinihabitans flavidus,0.756
ASV_2181,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga leadbetteri,0.950
ASV_2182,Bacteria;Bacteroidetes;Ignavibacteria;OPB56;uncultured Bacteroidetes/Chlorobi group bacterium,0.773
ASV_2183,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.999
ASV_2184,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas,0.931
ASV_2185,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;NS9 marine group;uncultured Epsilonproteobacteria bacterium,0.861
ASV_2186,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;uncultured bacterium,0.767
ASV_2187,Bacteria,0.996
ASV_2188,Unassigned,0.858
ASV_2189,Unassigned,0.802
ASV_2190,Bacteria;Proteobacteria,0.860
ASV_2191,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;uncultured bacterium,0.999
ASV_2192,Unassigned,0.855
ASV_2193,Bacteria,0.799
ASV_2194,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium,0.991
ASV_2195,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_2196,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_2197,Bacteria,0.792
ASV_2198,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae,0.789
ASV_2199,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Octadecabacter,1.000
ASV_2200,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas halotolerans,0.819
ASV_2201,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;Owenweeksia;bacterium DG890,0.798
ASV_2202,Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;uncultured;uncultured bacterium,0.996
ASV_2203,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Filimonas;uncultured Filimonas sp.,0.892
ASV_2204,Bacteria,0.995
ASV_2205,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium,1.000
ASV_2206,Bacteria,0.974
ASV_2207,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,1.000
ASV_2208,Bacteria,0.996
ASV_2209,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae,1.000
ASV_2210,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Leptothrix;metagenome,0.757
ASV_2211,Unassigned,0.859
ASV_2212,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.996
ASV_2213,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Schlegelella,0.982
ASV_2214,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;uncultured bacterium,0.995
ASV_2215,Bacteria,0.991
ASV_2216,Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peribacteria;uncultured bacterium,0.937
ASV_2217,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces,1.000
ASV_2218,Unassigned,0.782
ASV_2219,Bacteria,1.000
ASV_2220,Bacteria,0.835
ASV_2221,Bacteria,0.994
ASV_2222,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;Phaeocystidibacter,0.999
ASV_2223,Unassigned,0.745
ASV_2224,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Chroococcidiopsaceae;Aliterella CENA595;uncultured bacterium,0.951
ASV_2225,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;uncultured;Bacteriovorax sp. ETC,0.948
ASV_2226,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_2227,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;unidentified proteobacterium,0.899
ASV_2228,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis,0.978
ASV_2229,Bacteria;Proteobacteria,0.894
ASV_2230,Bacteria;Firmicutes;Bacilli;Bacillales;Family XII;Exiguobacterium,0.900
ASV_2231,Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella,0.999
ASV_2232,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,0.950
ASV_2233,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Reinekea;gamma proteobacterium O-011,0.721
ASV_2234,Bacteria;Proteobacteria;Gammaproteobacteria;JTB23,0.715
ASV_2235,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_2236,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae,1.000
ASV_2237,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lutimaribacter;Lutimaribacter litoralis,0.900
ASV_2238,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,0.845
ASV_2239,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,1.000
ASV_2240,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Propionibacterium sp. oral taxon 193,0.877
ASV_2241,Bacteria,0.755
ASV_2242,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.764
ASV_2243,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;uncultured eubacterium WD215,0.991
ASV_2244,Bacteria;Acidobacteria;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter;uncultured bacterium,0.999
ASV_2245,Bacteria;Chloroflexi;Anaerolineae,1.000
ASV_2246,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter,0.924
ASV_2247,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;uncultured bacterium,0.861
ASV_2248,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola,1.000
ASV_2249,Bacteria,0.937
ASV_2250,Bacteria,1.000
ASV_2251,Unassigned,0.797
ASV_2252,Unassigned,0.830
ASV_2253,Bacteria,0.833
ASV_2254,Bacteria;Proteobacteria;Gammaproteobacteria,0.801
ASV_2255,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Pajaroellobacter;uncultured prokaryote,0.878
ASV_2256,Bacteria;Planctomycetes;Brocadiae;Brocadiales,1.000
ASV_2257,Unassigned,0.980
ASV_2258,Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiaceae;Chlamydia,0.981
ASV_2259,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;uncultured bacterium,0.934
ASV_2260,Bacteria,0.978
ASV_2261,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;uncultured gamma proteobacterium,0.885
ASV_2262,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium,1.000
ASV_2263,Bacteria,0.835
ASV_2264,Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Peptoniphilus;Peptoniphilus sp. KHD5,0.931
ASV_2265,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured;Afipia sp. P52-10,0.999
ASV_2266,Bacteria;Proteobacteria;Gammaproteobacteria,0.962
ASV_2267,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.851
ASV_2268,Bacteria,0.775
ASV_2269,Unassigned,0.809
ASV_2270,Unassigned,0.825
ASV_2271,Bacteria;Proteobacteria;Gammaproteobacteria,0.987
ASV_2272,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter,1.000
ASV_2273,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured Jannaschia sp.,0.993
ASV_2274,Bacteria;Proteobacteria;Deltaproteobacteria,0.794
ASV_2275,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae,0.972
ASV_2276,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae,1.000
ASV_2277,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;uncultured Aquicella sp.,0.859
ASV_2278,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides,0.708
ASV_2279,Unassigned,0.806
ASV_2280,Bacteria,1.000
ASV_2281,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Rhodopseudomonas,1.000
ASV_2282,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus,1.000
ASV_2283,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured,0.917
ASV_2284,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Luminiphilus;uncultured gamma proteobacterium,0.962
ASV_2285,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Phreatobacter,0.998
ASV_2286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis,1.000
ASV_2287,Bacteria;BRC1;uncultured bacterium,0.856
ASV_2288,Bacteria;Proteobacteria;Gammaproteobacteria,0.999
ASV_2289,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured,0.999
ASV_2290,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_2291,Bacteria;Proteobacteria;Gammaproteobacteria,0.993
ASV_2292,Bacteria;Proteobacteria;Gammaproteobacteria,0.999
ASV_2293,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured Chloroflexi bacterium,0.836
ASV_2294,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;uncultured bacterium,0.912
ASV_2295,Unassigned,0.843
ASV_2296,Bacteria;Dependentiae;Babeliae;Babeliales;UBA12409;candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22,0.992
ASV_2297,Bacteria,0.941
ASV_2298,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 2,0.878
ASV_2299,Bacteria,0.832
ASV_2300,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,0.999
ASV_2301,Bacteria,0.838
ASV_2302,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,0.999
ASV_2303,Bacteria;Proteobacteria;Alphaproteobacteria,0.993
ASV_2304,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured,1.000
ASV_2305,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Marinifilum,1.000
ASV_2306,Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;Thiohalospira;Thiohalospira halophila,0.720
ASV_2307,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Anaerosinus;Massilibacillus massiliensis,0.952
ASV_2308,Bacteria;Proteobacteria;Gammaproteobacteria,0.995
ASV_2309,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae,0.724
ASV_2310,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga;uncultured deep-sea bacterium,1.000
ASV_2311,Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Lentimonas,1.000
ASV_2312,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,1.000
ASV_2313,Bacteria,0.885
ASV_2314,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,0.785
ASV_2315,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae,1.000
ASV_2316,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_2317,Bacteria,0.998
ASV_2318,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;proteobacterium Ellin181,0.758
ASV_2319,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;KCM-B-112;uncultured Chromatiales bacterium,0.980
ASV_2320,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Amphritea;uncultured gamma proteobacterium,1.000
ASV_2321,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.987
ASV_2322,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Moraxella atlantae,0.885
ASV_2323,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella,1.000
ASV_2324,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae,0.857
ASV_2325,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia,0.728
ASV_2326,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;uncultured bacterium,0.802
ASV_2327,Unassigned,0.513
ASV_2328,Bacteria,0.997
ASV_2329,Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22;bacterium RFB D08,1.000
ASV_2330,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagicola,0.828
ASV_2331,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae,0.998
ASV_2332,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,0.964
ASV_2333,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium,0.978
ASV_2334,Unassigned,0.718
ASV_2335,Unassigned,0.817
ASV_2336,Bacteria,0.759
ASV_2337,Bacteria;Bacteroidetes;Bacteroidia,0.894
ASV_2338,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,1.000
ASV_2339,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tateyamaria,0.999
ASV_2340,Bacteria;Planctomycetes;OM190;uncultured bacterium,0.865
ASV_2341,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,1.000
ASV_2342,Bacteria;Proteobacteria;Gammaproteobacteria,0.786
ASV_2343,Bacteria;Proteobacteria,0.989
ASV_2344,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;uncultured prymnesiophyte C5574,0.878
ASV_2345,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,0.820
ASV_2346,Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured,0.885
ASV_2347,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;uncultured Bacteroidetes bacterium,0.713
ASV_2348,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter,0.994
ASV_2349,Bacteria,0.811
ASV_2350,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;Planctomycetaceae bacterium BBD 1991-11,0.920
ASV_2351,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae,0.980
ASV_2352,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Procabacteriaceae;Procabacter,0.916
ASV_2353,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis,0.993
ASV_2354,Bacteria;Chloroflexi;Dehalococcoidia;S085;uncultured bacterium,0.702
ASV_2355,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae,0.996
ASV_2356,Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella,0.702
ASV_2357,Bacteria,0.826
ASV_2358,Bacteria;Bacteroidetes;Ignavibacteria;OPB56;uncultured bacterium,0.896
ASV_2359,Bacteria,1.000
ASV_2360,Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;uncultured prokaryote,0.982
ASV_2361,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured,0.994
ASV_2362,Bacteria;Tenericutes;Mollicutes;Haloplasmatales;Haloplasmataceae;Haloplasma;uncultured low G+C Gram-positive bacterium,1.000
ASV_2363,Bacteria;Proteobacteria;Gammaproteobacteria,0.933
ASV_2364,Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Thiovulaceae;Sulfurimonas,0.982
ASV_2365,Bacteria;Proteobacteria;Gammaproteobacteria,0.991
ASV_2366,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Neisseriaceae;uncultured;uncultured organism,0.988
ASV_2367,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio,0.776
ASV_2368,Bacteria;Proteobacteria;Gammaproteobacteria,0.975
ASV_2369,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae,0.767
ASV_2370,Bacteria,0.996
ASV_2371,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium,1.000
ASV_2372,Bacteria,0.974
ASV_2373,Bacteria,0.707
ASV_2374,Unassigned,0.819
ASV_2375,Bacteria,0.996
ASV_2376,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,0.996
ASV_2377,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;SAR92 bacterium BACL16 MAG-120619-bin48,0.992
ASV_2378,Bacteria;Elusimicrobia;Lineage IIb;uncultured bacterium,0.981
ASV_2379,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_2380,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae,1.000
ASV_2381,Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Acuticoccus;Acuticoccus yangtzensis,0.945
ASV_2382,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,0.966
ASV_2383,Bacteria;Proteobacteria;Gammaproteobacteria,0.984
ASV_2384,Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Sedimentibacter,1.000
ASV_2385,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium;Methylobacterium variabile,0.838
ASV_2386,Bacteria;Proteobacteria,0.938
ASV_2387,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium,1.000
ASV_2388,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25,0.871
ASV_2389,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium 5,0.996
ASV_2390,Bacteria,0.999
ASV_2391,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;uncultured marine bacterium,0.714
ASV_2392,Bacteria,0.998
ASV_2393,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus,0.885
ASV_2394,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium,1.000
ASV_2395,Bacteria,0.988
ASV_2396,Bacteria,0.851
ASV_2397,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_2398,Bacteria;Proteobacteria,0.786
ASV_2399,Bacteria,0.781
ASV_2400,Bacteria;Bacteroidetes;Rhodothermia;Rhodothermales;Rhodothermaceae;uncultured,0.965
ASV_2401,Bacteria,0.996
ASV_2402,Unassigned,0.780
ASV_2403,Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;uncultured;uncultured bacterium,0.768
ASV_2404,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae,0.716
ASV_2405,Bacteria,0.775
ASV_2406,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter;Enterobacteriaceae bacterium SL010D2,0.711
ASV_2407,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Ottowia,0.842
ASV_2408,Bacteria,0.874
ASV_2409,Bacteria,0.801
ASV_2410,Unassigned,0.812
ASV_2411,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,0.869
ASV_2412,Bacteria,0.945
ASV_2413,Bacteria,1.000
ASV_2414,Bacteria,0.949
ASV_2415,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,0.840
